Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Micronesia, Fed. Sts.",FSM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.97562,0.97587,1.01488,1.03157,1.04154,1.03783,0.98976,1.02449,1.01138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.98122,0.97354,..,1.01275,..,..,..,..,..,..,0.97012,0.97595,0.96101,..,..,0.95877,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1308,2059,1440,..,..,1474,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.93450999259949,..,4.97534489631653,..,..,4.84019494056701,5.27562499046326,5.30415010452271,5.54999017715454,5.72720003128051,..,5.40083980560303,..,..,4.3128650188446,..,..,..,4.56979489326477,..,..,4.67156982421875,..,..,..,..,6.20182991027832,..,..,5.37147998809814,..,4.28998994827271,..,4.46613502502442,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,54.85586,54.81387,57.29341,59.03017,59.87133,62.67002,65.44716,67.49795,69.00577,69.72259,72.78545,73.10216,75.18494,76.61381,78.38689,79.03823,80.48371,81.98042,82.65705,83.4025,84.98114,85.82735,84.5741,85.16747,86.86735,85.92506,86.2108,87.58752,88.59565,89.826,91.07989,92.78701,94.32922,95.53341,96.04313,96.0276,96.82722,97.92732,98.70162,99.51803,100.48727,100.2792,102.85304,104.01301,102.7119,102.68907,102.60748,102.50825,102.69207,102.87284,..,..,..,..
Middle East & North Africa,MEA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,0.61613,0.61531,0.62286,0.63123,0.63688,0.64903,0.66191,0.67589,0.68894,0.71549,0.72963,0.74307,0.75245,0.76215,0.77559,0.78837,0.80109,0.81,0.81299,0.82716,0.83709,0.84099,0.85269,0.85952,0.86204,0.87075,0.84645,0.87229,0.87881,0.88677,0.89499,0.90472,0.91096,0.91635,0.92088,0.92317,0.92566,0.93045,0.93453,0.9369,0.94015,0.93661,0.94738,0.95524,0.96247,0.96964,0.96954,0.96999,0.97164,0.97417,..,..,..,..
Middle East & North Africa,MEA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,8564620,8832258,8285077,8213542,8227566,7864391,7507510,7344771,7243981,7633808,7200664,7475322,7335379,7340930,7165166,7262962,7206478,7129136,7117333,7361210,6682427,6674082,7713546,7769339,7250888,7791258,7093397,7144644,7233007,6918324,6398065,5348501,4548201,4188261,3851844,3967200,4027151,3453388,3135848,2793693,2322527,2344683,1986473,2397917,2627967,2600672,2659470,2618011,2576943,2652317,..,..,..,..
Middle East & North Africa,MEA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,48294227,49312188,50349992,51395697,52375482,53347644,54347356,55343719,56343249,57317459,58422935,59248517,60067825,60708263,61517619,61991298,62528834,61044818,61192707,61591671,62224103,62673260,62158451,61965720,62195854,61941433,61849147,61788061,61428705,62435875,57206407,56940110,59757040,61179646,61678321,61724974,63672505,63196738,62606275,56518748,58459798,55131632,61399591,59318355,57237192,66132414,66249062,..,..,..,..
Middle East & North Africa,MEA,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.68603,59.74896,59.70292,59.75189,59.80859,59.89071,60.00987,60.00278,60.04771,59.31306,59.35393,59.40612,59.35714,59.40386,59.46279,59.52097,59.80283,59.66554,59.59886,59.65766,59.56442,59.59424,59.63861,59.73047,59.89369,60.04153,60.202,60.43125,60.76676,63.13241,63.28169,61.74834,61.25531,61.65897,61.87728,61.92477,62.31526,62.3541,61.38947,61.84868,63.07826,63.28295,62.44083,62.84168,63.31303,63.62678,..,..,..,..
Middle East & North Africa,MEA,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,32080034,32654681,33290953,33957062,34675683,35419067,36201092,36984012,37732723,38433086,39472974,40268759,41015436,41686238,42329706,42777601,43254872,42363961,42731132,43029950,42973832,43261121,42859552,42642796,42537691,42115983,41889959,41765878,41376849,41010646,38436024,38246368,40166920,41705881,42215703,42359445,42887146,43200903,43055012,42849271,43746810,42777495,42227217,45905162,45344096,45255691,45364134,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.97534489631653,..,..,4.84019494056701,..,5.55310010910035,..,..,..,..,..,..,4.3128650188446,..,..,..,..,..,..,4.18530988693237,..,..,..,..,..,..,..,..,..,..,..,4.46613502502442,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,54.53086,54.49409,57.1318,58.99811,59.91388,62.90305,65.85787,68.02753,69.66105,70.46926,73.74366,74.05559,76.26521,77.722,79.53814,80.11899,81.58182,83.15897,83.77979,84.52314,86.22138,87.17104,85.60256,86.0203,87.68785,86.40682,86.55017,87.94233,88.93473,90.16473,91.40705,93.13162,94.69334,95.82221,96.15474,95.8914,96.62017,97.63079,98.33283,99.08944,99.88808,99.60973,102.13681,103.08663,101.42142,101.72405,102.29747,102.55796,102.77238,102.9039,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,0.60688,0.60594,0.61416,0.62341,0.62984,0.64287,0.65619,0.67093,0.68479,0.71279,0.72742,0.74121,0.75095,0.76081,0.77456,0.78759,0.80053,0.80973,0.81208,0.82718,0.83717,0.84101,0.8521,0.85766,0.85907,0.86772,0.84079,0.86901,0.8757,0.88347,0.89097,0.89945,0.90637,0.91118,0.91448,0.91516,0.91747,0.92335,0.92794,0.93052,0.93251,0.9284,0.93942,0.95022,0.95872,0.96236,0.96604,0.96481,0.9663,0.96845,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,7877413,8114378,7548504,7452769,7439186,7053229,6665990,6479854,6352433,6691226,6226766,6461131,6292352,6268703,6075778,6151697,6085262,5988074,5950377,6163389,5452473,5384658,6407834,6481859,5993060,6587857,5952261,6053674,6210117,5947574,5463407,4456519,3714031,3406584,3131936,3303891,3448224,2987081,2755874,2501337,2196952,2220835,1948241,2288624,2522554,2565459,2582241,2466535,2388924,2416132,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,45279534,46144096,47046834,47961239,48879675,49725093,50554813,51419628,52261248,53087137,53961923,54890030,55560712,56202621,56693471,57351689,57794832,58314537,56823899,56979798,57348513,57952449,58402096,57887432,57709400,57955598,57829643,57787495,57784371,57458164,58631878,53285784,53045576,55808552,57189035,57598375,57631247,59497176,58944795,59641880,53534452,55600933,52296855,58744347,56589143,54547844,63469896,63559141,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,59.61745,59.68074,59.7569,59.83611,59.77945,59.82992,59.89235,59.98353,60.11537,60.10177,60.14239,59.34139,59.38286,59.43767,59.38877,59.44725,59.52172,59.59494,59.9077,59.7759,59.71082,59.76125,59.63896,59.63892,59.67416,59.75775,59.86423,60.0361,60.22586,60.44776,60.76728,63.31808,63.49323,61.81943,61.26522,61.67029,61.8893,61.89153,62.29322,62.29815,61.23952,61.7236,62.9589,63.11674,62.27258,62.66506,63.10937,63.42624,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,30108868,30534934,31021524,31561692,32138100,32760402,33394383,34070937,34723835,35369478,35993257,36893287,37555512,38144174,38721426,39265898,39713330,40177319,39280263,39647674,39903500,39836449,40121843,39718837,39551295,39489096,39110355,38941123,38883402,38539155,38340966,35701801,35528050,37409870,38925503,39367405,39500178,39950556,40196322,41158350,40935734,41908721,40954484,40605576,44205800,43696763,43641505,43763614,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,54.27323,54.23878,56.88452,58.76126,59.68046,62.69007,65.66618,67.85206,69.49851,70.31366,73.61349,73.92785,76.15405,77.62134,79.4504,80.03497,81.50835,83.09703,83.72268,84.47197,86.18145,87.13889,85.55843,85.97849,87.65781,86.36522,86.49457,87.87681,88.86916,90.10133,91.35356,93.10524,94.70664,95.87112,96.24809,95.98513,96.72991,97.75435,98.45318,99.20807,100.00431,99.69511,102.22396,103.16147,101.46744,101.77228,102.35196,102.60088,102.81863,102.9635,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,0.60419,0.60328,0.61154,0.62087,0.62732,0.64049,0.65394,0.6688,0.68277,0.71092,0.7257,0.73956,0.7494,0.75933,0.77316,0.78625,0.79927,0.80855,0.81092,0.82612,0.83615,0.84004,0.85117,0.85674,0.85816,0.86681,0.83962,0.86791,0.87459,0.88234,0.8899,0.89838,0.90537,0.91023,0.91359,0.91438,0.91662,0.92258,0.92726,0.92985,0.93202,0.92777,0.93897,0.94967,0.95836,0.96197,0.96567,0.96447,0.96592,0.96814,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,7858895,8095482,7528911,7432327,7417881,7031162,6643285,6456529,6328603,6666963,6202076,6435966,6266594,6242202,6048407,6123397,6056056,5957931,5919361,6131544,5419759,5350931,6372826,6445343,5954789,6547605,5914149,6019468,6175651,5912922,5429938,4413489,3668834,3356934,3078296,3240210,3382016,2917836,2697411,2451350,2153920,2182853,1924617,2266630,2505086,2545967,2563543,2454341,2375910,2398573,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,45184346,46045589,46944751,47855658,48770888,49613220,50439823,51301292,52139225,52961202,53831598,54754968,55420740,56057653,56543220,57196053,57633538,58147089,56649706,56798315,57159142,57764195,58214687,57700641,57523465,57749161,57644815,57603983,57603017,57279971,58487920,53145159,52899907,55673950,57056929,57470257,57501845,59375110,58826107,59527443,53432369,55505469,52202373,58654147,56503034,54463881,63387179,63480024,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,59.5987,59.66138,59.73685,59.81512,59.75769,59.80774,59.86975,59.96049,60.09184,60.07744,60.11741,59.31155,59.35177,59.40507,59.35425,59.41093,59.4837,59.55546,59.8678,59.73495,59.66931,59.71813,59.59321,59.59112,59.62488,59.71033,59.81146,59.98157,60.16947,60.38992,60.71822,63.27101,63.43106,61.77125,61.21809,61.60252,61.82595,61.82475,62.24404,62.25303,61.19015,61.67475,62.91667,63.06818,62.2201,62.63754,63.04147,63.40279,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,29659687,30038915,30462342,30946204,31483857,32058168,32678589,33310759,33985388,34636135,35279549,35900779,36797961,37457066,38042330,38615830,39156253,39599266,40058398,39156035,39517767,39767449,39702527,39989986,39589064,39423964,39363085,38987801,38821695,38767806,38428182,38228520,35593365,35444123,37308935,38840966,39294469,39427523,39881303,40120689,41088176,40874632,41850982,40897468,40551318,44153256,43634314,43596062,43705911,..,..,..,..
Middle income,MIC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.11037015914917,3.8211749792099,3.84943509101868,3.81085991859436,3.95861995220184,3.56326496601104,3.8992999792099,3.90268003940582,3.66878998279571,4.16305994987488,4.41245985031128,4.50743007659912,4.14774990081787,4.40215516090393,4.475830078125,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,77.42175,77.56974,78.77387,81.83099,82.95216,86.7526,88.58631,88.804,87.31262,88.01291,89.23132,90.36893,90.79604,90.95549,91.85879,92.83866,95.4123,94.99093,96.00459,96.52652,96.66773,96.43144,96.4012,96.74536,96.80329,96.78648,96.01711,95.36587,96.11263,96.76865,97.80649,98.88601,98.96084,101.85793,102.18304,102.18388,102.0888,102.88563,103.17011,103.25985,103.27202,103.79482,104.69801,105.63658,103.89962,103.72075,106.2442,105.70129,100.62225,101.07977,..,..,..,..
Middle income,MIC,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,0.76395,0.76393,0.76426,0.7632,0.76114,0.79916,0.82085,0.82679,0.82569,0.82672,0.8293,0.83061,0.82735,0.82496,0.83049,0.83763,0.8537,0.85993,0.86551,0.86786,0.87397,0.88421,0.89204,0.89899,0.90386,0.90859,0.91248,0.91891,0.92163,0.92521,0.92764,0.93339,0.9363,0.962,0.96479,0.96475,0.96774,0.97095,0.97852,0.98294,0.98541,0.98748,0.99227,1.01422,1.01412,1.01421,1.02541,1.02165,0.99104,0.9909,..,..,..,..
Middle income,MIC,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,98934586,102107640,100572662,93182381,91983819,88982306,88613521,91137370,98481097,98264135,95565889,92006495,90182642,88935420,87275081,83466304,79366565,77695085,74497599,70733089,71043055,71196445,72745534,72771854,74171640,79013344,81736484,83353422,79598724,72312123,66952442,63838230,61230984,52695219,48190916,44739924,44489869,36632826,37913685,38845595,38136039,38901697,37559533,36389087,36127711,36880999,36322901,36263974,36975396,36793442,..,..,..,..
Middle income,MIC,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,707123977,722921548,736161543,742296875,749017114,760213887,764876070,769602472,773295666,776832715,781868891,786258907,786517895,751123240,754218301,764022389,759275472,756383112,756199327,756085444,755242129,755564326,689884734,654843612,654831850,662331875,662565398,661112291,652014471,649671934,661768716,652345899,655995220,643847158,638653580,626863427,628842119,616716824,617571208,605195642,604875671,589895007,586507055,592601924,587078267,..,..,..,..
Middle income,MIC,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.7161,64.63583,64.5755,64.52543,64.47133,64.32252,64.32896,64.22914,64.10098,64.06716,64.00653,63.93368,63.97447,65.79332,65.81869,64.09463,65.6564,65.5827,65.49669,65.42616,65.40317,65.40739,65.83377,66.56447,66.73008,66.78873,66.81642,66.86154,67.19537,67.23192,67.15267,67.29978,67.17546,67.12553,67.04174,67.10407,67.08555,67.10561,67.15958,66.86945,67.43041,67.44524,67.55719,67.59609,67.7849,..,..,..,..
Middle income,MIC,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,480769275,491352457,501187729,505676307,510069897,516619819,516824876,510301174,523116477,524301304,526936903,528818776,530782998,505361061,507362609,507889093,509332058,508818711,508367533,507897158,506559176,505752680,462255715,436248993,435141519,430620372,433561763,432425155,426512390,423436335,434136950,429282688,437241986,430888547,430049971,421246682,426342495,423587115,425968663,419391470,412683542,407411489,407273316,404242317,399724181,..,..,..,..
Moldova,MDA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.89664,..,..,4.66256,4.48639,4.84685,5.49791,5.42489,6.77104,7.1627,7.49899,8.29337,8.23727,9.50976,7.5923,7.13638,6.98339,..,6.26602,..,5.60845,5.61844,5.43973,..,..,..,..,..
Moldova,MDA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.06517,..,..,..,..,83.7194,..,..,87.55424,89.53091,93.07954,93.13995,91.95675,91.20383,94.82107,..,..,..,99.85641,100.9459,99.36052,99.22328,99.22902,99.50946,97.19754,96.11867,93.62255,93.0049,92.74732,93.34633,93.20763,93.68471,93.80131,92.85932,91.93163,91.38623,91.09093,90.64651,88.30905,..,..,..,..
Moldova,MDA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9864,..,..,..,..,0.98461,..,..,0.98978,0.99016,1.00088,0.99608,0.99153,0.9973,0.99264,..,..,..,1.00264,0.99172,0.99999,0.99499,0.99496,0.99389,0.98624,0.98926,0.98365,0.97892,0.98285,0.99596,0.99183,0.99766,1.00068,0.99573,0.98993,0.99225,0.99662,1.00059,0.97405,..,..,..,..
Moldova,MDA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,2347,3339,8887,13499,14487,13108,13071,12754,11940,11918,11690,11577,12615,12708,13968,13954,16045,..,..,..,..
Moldova,MDA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,113484,..,..,..,..,..,..,..,..,..,..,107504,..,..,..,55147,..,..,47011,..,31734,33279,..,29505,..,21965,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.6181,..,..,..,..,..,..,..,..,..,..,77.1287,..,..,..,81.19008,..,..,80.92342,..,80.54541,80.37442,..,84.32801,..,84.74054,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31052,..,..,..,..,..,..,..,..,..,..,13167,..,..,..,6237,..,..,7353,..,6536,7935,..,8856,..,8069,..,..,..,..,..,..,..,..,..
Monaco,MCO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.88103,0.95752,..,..,0.9136,..,..,1.06457,1.08224,1.21242,1.20883,1.19528,1.25536,..,..,..,1.24386,..,..,..,..,1.35459,1.31735,1.58989,1.78004,1.3344,1.02195,..,1.37093,1.45793,..,..,..,..,..,..
Monaco,MCO,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.94897,5.49302,5.14566,5.55037,..,7.21078,..,4.32573,..,..,4.69013,..,5.14485,4.6451,4.60903,5.19521,4.94077,4.71485,4.17699,5.18061,4.08859,..,..,..,..,..,..
Mongolia,MNG,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.90254,100.47847,..,104.11251,103.18342,100.68661,100.65311,99.74685,100.42212,99.58868,99.55332,99.56503,100.25883,..,..,..,99.72928,91.86258,81.10515,82.07901,88.54333,94.38205,93.75401,95.64921,97.34574,99.6936,102.08154,102.7511,105.54496,108.25124,97.97195,100.72929,99.71247,102.80831,113.5514,124.29348,120.59356,115.11403,107.12828,100.30138,99.43936,101.78244,101.75977,102.78962,..,..,..,..,..
Mongolia,MNG,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.97948,0.94319,..,0.97043,0.97833,0.95082,0.9532,0.97136,0.98288,0.96551,0.97043,0.98887,0.99109,..,..,..,0.99356,1.00639,1.01373,1.03576,1.02604,1.01411,1.02842,1.02121,1.0126,1.0136,1.01299,1.01332,1.00248,0.99484,0.99986,0.99861,0.99393,0.98644,0.98338,0.97733,0.97605,0.97193,0.97192,0.98002,0.98197,0.97744,0.97768,0.9765,..,..,..,..,..
Mongolia,MNG,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4811,..,..,9284,..,..,..,8590,..,..,..,..,..,..,..,34408,28866,37725,28938,24154,18273,14278,16204,31752,15524,17214,5091,1945,604,687,1257,1335,2050,8849,9516,6397,1761,1672,2151,..,..,..,..,..
Mongolia,MNG,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34858,..,..,..,..,..,..,..,..,..,34600,..,..,..,..,..,..,..,34789,..,..,..,..,..
Mongolia,MNG,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.20623,..,..,..,..,..,..,..,..,..,78.75262,..,..,..,..,..,..,..,74.60692,..,..,..,..,..
